"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15:48hrs Maklumat kemalangan Km 448.1 arah Utara dari Sungai Buloh Hospital ke Rawang (S). Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-11-05 07:48:46,FALSE,NA,"1191623374415360002",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:42hrs Kemalangan di Km 341.1 arah Selatan dari Sungkai ke Bidor. Tiada lorong terhalang &amp; trafik terkawal. Pandu cermat.@LLMinfotrafik",FALSE,2,NA,2019-11-05 07:42:25,FALSE,NA,"1191621777161502721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:32hrs Status terkini, insiden selesai &amp; trafik lancar. Harap maklum. @LLMinfotrafik https://t.co/NDxgThdNVo",FALSE,2,NA,2019-11-05 07:31:45,FALSE,NA,"1191619090428809218",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:30hrs Status terkini, lokasi tepat di Km 44.3 arah Selatan dari Bandar Serenia ke Nilai Utara. Lorong kiri terha… https://t.co/I7qebyr4j1",FALSE,1,NA,2019-11-05 07:30:43,TRUE,NA,"1191618830419709954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:18hrs Kemalangan Km 305.8 arah Utara dari Tapah ke Gopeng. Lorong kiri terhalang. Trafik perlahan. Pandu berhati… https://t.co/kXHwGGJp4k",FALSE,1,NA,2019-11-05 07:18:35,TRUE,NA,"1191615777830391808",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:16hrs Awas! Kemalangan di NKVE Km 14 arah Selatan dari Damansara ke Subang. Tiada lorong terhalang. Trafik terka… https://t.co/6bsgxtjSpH",FALSE,1,NA,2019-11-05 07:16:19,TRUE,NA,"1191615210580144128",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:15hrs Awas! Maklumat awal kemalangan di ELITE Km 44 arah Selatan dari Bandar Serenia ke Nilai. Pandu berhati-hat… https://t.co/BnBjNXB8EF",FALSE,1,NA,2019-11-05 07:15:29,TRUE,NA,"1191615000562921473",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:46hrs Status terkini, lorong kanan telah dibuka &amp; trafik lancar. Harap maklum. @LLMinfotrafik https://t.co/H44ehuEqNq",FALSE,1,NA,2019-11-05 06:45:58,FALSE,NA,"1191607571448242178",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:44hrs Status terkini, lorong kanan telah dibuka &amp; trafik lancar. Selamat memandu. @LLMinfotrafik https://t.co/zdGYmCI2mK",FALSE,1,NA,2019-11-05 06:44:18,FALSE,NA,"1191607151359340544",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:42hrs Status terkini, lorong telah dibuka &amp; trafik lancar. Harap maklum. @LLMinfotrafik https://t.co/5rp3VykcS3",FALSE,1,NA,2019-11-05 06:42:36,FALSE,NA,"1191606723892535296",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:30hrs Status terkini, lorong kanan telah dibuka &amp; trafik kembali lancar. Selamat memandu. Harap maklum.… https://t.co/txX3SzuunN",FALSE,1,NA,2019-11-05 06:30:37,TRUE,NA,"1191603709156962304",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:28hrs Awas! Treler rosak Km 215.7 arah Utara dari Changkat Jering ke Taiping (U). Lorong kiri terhalang. Trafik… https://t.co/wglF62dhAG",FALSE,2,NA,2019-11-05 06:28:38,TRUE,NA,"1191603210114469888",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:22hrs Status terkini, trafik perlahan 2km. Patuhi arahan papan tanda. Harap maklum. @LLMinfotrafik https://t.co/DE5oGuuRwn",FALSE,1,NA,2019-11-05 06:22:03,FALSE,NA,"1191601550285783040",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"13:48hrs Status terkini, kenderaan rosak telah dialihkan ke lorong kecemasan. Trafik terkawal. Awasi jarak selamat… https://t.co/7EhMItMZxg",FALSE,0,NA,2019-11-05 05:49:31,TRUE,NA,"1191593362488483840",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:48hrs Kerja penyelenggaraan Km 319.8 - Km 318.8 arah Utara dari Tapah ke Gopeng. Lorong kanan ditutup. Trafik pe… https://t.co/AzzLYQBlaV",FALSE,0,NA,2019-11-05 05:48:36,TRUE,NA,"1191593132883927040",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:29hrs Status terkini, insiden selesai &amp; trafik lancar. Selamat memandu. @LLMinfotrafik https://t.co/ftU0u0nWq6",FALSE,0,NA,2019-11-05 05:28:59,FALSE,NA,"1191588195437178880",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:12hrs Kerja penyelenggaraan Km 197.7 - Km 198.7 arah Utara dari Ayer Keroh ke Simpang Ampat. Lorong tengah &amp; kan… https://t.co/Yn83tDOi8j",FALSE,1,NA,2019-11-05 05:13:04,TRUE,NA,"1191584193186127873",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:10hrs Status terkini, trafik perlahan 1.5km. Patuhi arahan papan tanda. @LLMinfotrafik https://t.co/reFpjOQBjZ",FALSE,0,NA,2019-11-05 05:10:22,FALSE,NA,"1191583511385260038",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:00hrs Kerja penyelenggaraan Km 228.4 - Km 227.4 arah Selatan dari Pedas Linggi ke Simpang Ampat. Lorong tengah &amp;… https://t.co/y34tQAlIuy",FALSE,0,NA,2019-11-05 05:00:12,TRUE,NA,"1191580955439329280",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:57hrs Awas! Lori rosak Km 272.5 arah Selatan dari Nilai ke Bandar Ainsdale. Lorong kanan terhalang. Trafik terka… https://t.co/kBejowc5Jx",FALSE,0,NA,2019-11-05 04:58:45,TRUE,NA,"1191580589335277568",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:55hrs Status terkini, lorong kiri telah dibuka &amp; trafik lancar. Selamat memandu. @LLMinfotrafik https://t.co/zrKcFnCcT1",FALSE,0,NA,2019-11-05 04:55:38,FALSE,NA,"1191579805273059328",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:45hrs Kerja penyelenggaraan Km 255.1 - Km 257.2 arah Utara dari Pedas Linggi ke Senawang. Lorong kanan ditutup.… https://t.co/9gf6JeCqc9",FALSE,1,NA,2019-11-05 04:45:15,TRUE,NA,"1191577192167198720",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:12hrs Status terkini, insiden selesai &amp; trafik masih perlahan. Pandu berhati - hati.@LLMinfotrafik https://t.co/4IVZmqJX9i",FALSE,0,NA,2019-11-05 04:11:59,FALSE,NA,"1191568820487352320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:10hrs Awas! Treler rosak Km 263.7 arah Utara dari Ipoh (U) ke Terowong. Lorong kiri ditutup. Trafik terkawal. Pa… https://t.co/t2bWqxZdS9",FALSE,0,NA,2019-11-05 04:10:06,TRUE,NA,"1191568345033773056",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:52hrs Kerja penyelenggaraan Km 131.6 - Km 133.5 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kiri ditutup. Tra… https://t.co/WpSIpvvaej",FALSE,0,NA,2019-11-05 03:52:26,TRUE,NA,"1191563901151928320",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:50hrs Kerja penyelenggaraan Km 136.9 - Km 137.4 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kanan ditutup. Tr… https://t.co/HZqvHnLfbr",FALSE,0,NA,2019-11-05 03:50:37,TRUE,NA,"1191563444215959552",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:44hrs Status terkini, lorong kiri telah dibuka &amp; trafik lancar. Harap maklum. @LLMinfotrafik https://t.co/XzPqoJpR6V",FALSE,0,NA,2019-11-05 03:44:31,FALSE,NA,"1191561908265967623",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:41hrs Trafik perlahan dari Hentian Senawang ke Senawang*dalam pemantauan. Harap maklum.@LLMinfotrafik",FALSE,0,NA,2019-11-05 03:40:53,FALSE,NA,"1191560992729124865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:35hrs Status terkini, lorong kiri masih terhalang &amp; trafik perlahan 3km. Pandu cermat.@LLMinfotrafik https://t.co/4IVZmqJX9i",FALSE,0,NA,2019-11-05 03:35:13,FALSE,NA,"1191559567554969600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:33hrs Kerja penyelenggaraan Km 248.5 - Km 248.9 arah Selatan dari Kuala Kangsar ke Terowong. Lorong kiri ditutup… https://t.co/H8mQXX5A4c",FALSE,0,NA,2019-11-05 03:33:10,TRUE,NA,"1191559049445175297",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:29hrs Trafik perlahan di NKVE dari Subang ke Dataran Prima. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,2019-11-05 03:29:07,FALSE,NA,"1191558030564810752",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:27hrs Status terkini, lorong kiri masih ditutup &amp; trafik kembali terkawal. Patuhi arahan papan tanda. Harap makl… https://t.co/RYOW4QqqoC",FALSE,0,NA,2019-11-05 03:27:33,TRUE,NA,"1191557636061138944",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:25hrs Kerja penyelenggaraan Km 253.6 - Km 252.7 arah Utara dari Terowong ke Kuala Kangsar. Lorong kiri ditutup.… https://t.co/pFkvgZXYBz",FALSE,0,NA,2019-11-05 03:24:51,TRUE,NA,"1191556957456330753",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"RT @plus2u: Plan your journey &amp; ensure your Touch 'n Go cards have sufficient balance before entering the highway, as Nov 5, 2019 there wil…",FALSE,0,NA,2019-11-05 03:15:06,FALSE,NA,"1191554504493133826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",108,TRUE,FALSE,NA,NA
"11:12hrs Kerja penyelenggaraan Km 359.8 - Km 361.6 arah Selatan dari Sungkai ke Slim River. Lorong kanan ditutup. T… https://t.co/gEMzu0LBVi",FALSE,0,NA,2019-11-05 03:12:33,TRUE,NA,"1191553863528042496",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:10hrs Status terkini, kerja penyelenggaraan Km 124.0 - Km 122.5 arah Utara dari Sungai Dua ke Bertam. Lorong kan… https://t.co/z9lDybfDOq",FALSE,1,NA,2019-11-05 03:10:20,TRUE,NA,"1191553306432167936",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"11:09hrs Status terkini, lorong kiri masih terhalang &amp; trafik perlahan. Harap maklum.@LLMinfotrafik https://t.co/4IVZmqJX9i",FALSE,0,NA,2019-11-05 03:08:47,FALSE,NA,"1191552912909955073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:07hrs Kerja penyelenggaraan Km 88.2 - Km 89.5 arah Utara dari Ayer Hitam ke Yong Peng (U). Lorong kiri ditutup.… https://t.co/6qoWC2hmWc",FALSE,0,NA,2019-11-05 03:07:45,TRUE,NA,"1191552653152657408",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
